NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
1441,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,전세,59.99,202602,21,31000,0,8,1997,영통로290번길 25,202605~202805,신규,-,,,아파트
1442,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,월세,59.99,202602,21,2000,80,9,1997,영통로290번길 25,202603~202805,갱신,사용,2000,77,아파트
1443,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,전세,59.99,202602,21,28000,0,13,1997,영통로290번길 25,202603~202803,신규,-,,,아파트
1444,경기도 수원시 영통구 망포동,800,800,0,영통자이,월세,59.9614,202602,21,15000,100,2,2022,영통로89번길 83,202603~202803,신규,-,,,아파트
1445,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,월세,59.99,202602,21,2000,115,2,1997,영통로 498,202603~202803,신규,-,,,아파트
1446,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,전세,59.99,202602,21,31000,0,20,1999,영통로514번길 53,202605~202709,갱신,-,30000,0,아파트
1447,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,51.94,202602,21,9008,21,14,2011,광교중앙로 247,202603~202802,갱신,-,4517,40,아파트
1448,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,전세,49.59,202602,21,27000,0,7,1997,영통로290번길 26,202604~202804,갱신,사용,26000,0,아파트
1449,경기도 수원시 영통구 영통동,1024-10,1024,10,일송프라자,월세,20.35,202602,21,1000,63,5,2019,덕영대로 1705,202602~202702,신규,-,,,아파트
1450,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),전세,59.99,202602,21,36000,0,6,1997,청명북로 81,202604~202804,신규,-,,,아파트
1451,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),전세,59.99,202602,21,33000,0,17,1997,청명북로 81,202604~202804,신규,-,,,아파트
1452,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,전세,49.59,202602,21,25000,0,14,1997,영통로290번길 26,202604~202804,신규,-,,,아파트
1453,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,전세,59.99,202602,21,27000,0,3,1997,영통로 498,202603~202803,갱신,-,25000,0,아파트
1454,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,전세,49.59,202602,21,25200,0,11,1997,영통로290번길 26,202605~202805,갱신,사용,24000,0,아파트
1455,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,월세,59.84,202602,21,2000,130,1,1998,영통로 232,202603~202803,신규,-,,,아파트
1456,경기도 수원시 영통구 원천동,35,35,0,주공,월세,41.3,202602,21,5000,50,12,1987,중부대로271번길 27-9,202603~202802,신규,-,,,아파트
1457,경기도 수원시 영통구 원천동,333-3,333,3,삼성1,전세,49.14,202602,21,17850,0,10,1992,삼성로268번길 8,202603~202803,갱신,사용,17000,0,아파트
1458,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,전세,59.99,202602,21,28000,0,13,1997,영통로290번길 25,202603~202803,신규,-,,,아파트
1459,경기도 수원시 영통구 원천동,333-3,333,3,삼성1,전세,49.14,202602,21,17850,0,10,1992,삼성로268번길 8,202602~202802,갱신,사용,17000,0,아파트
1460,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,월세,49.94,202602,21,1000,80,7,1992,동탄원천로1109번길 42,-,-,-,,,아파트
1461,경기도 수원시 영통구 매탄동,810-4,810,4,성일,전세,49.68,202602,21,15000,0,1,1989,인계로 239,202603~202803,신규,-,,,아파트
1462,경기도 수원시 영통구 매탄동,810-2,810,2,동남,전세,49.68,202602,21,15200,0,6,1989,동수원로 432,202602~202802,갱신,-,14500,0,아파트
1463,경기도 수원시 영통구 매탄동,1217-7,1217,7,삼성3,월세,59.76,202602,21,2000,85,5,1993,동탄원천로 1035,202604~202804,신규,-,,,아파트
1464,경기도 수원시 영통구 매탄동,1217-5,1217,5,백자,전세,59.88,202602,21,16500,0,5,1994,매영로 110,202603~202803,갱신,-,15500,0,아파트
1465,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,월세,49.94,202602,21,1000,80,7,1992,동탄원천로1109번길 42,202604~202804,신규,-,,,아파트
1466,경기도 수원시 영통구 매탄동,1217-7,1217,7,삼성3,월세,59.76,202602,21,2000,80,3,1993,동탄원천로 1035,202603~202803,신규,-,,,아파트
1467,경기도 수원시 영통구 영통동,970-3,970,3,벽적골9단지주공,월세,49.57,202602,21,6000,80,14,1999,봉영로1517번길 27,202604~202804,신규,-,,,아파트
1468,경기도 수원시 영통구 영통동,1052-2,1052,2,황골마을(쌍용),전세,59.79,202602,20,20580,0,4,1998,봉영로1744번길 16,202605~202805,갱신,사용,19600,0,아파트
1469,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을한국,전세,59.99,202602,20,31000,0,4,1998,봉영로1770번길 21,202604~202804,신규,-,,,아파트
1470,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,월세,59.99,202602,20,20000,60,14,1997,영통로 498,202603~202803,신규,-,,,아파트
1471,경기도 수원시 영통구 매탄동,1282,1282,0,주공그린빌5,전세,36.38,202602,20,24000,0,8,2002,동탄원천로881번길 35,202603~202803,갱신,사용,23000,0,아파트
