"행정구역시도코드","가구총소득구간코드","피곤함정도코드","삶만족도코드","(주행동시간량_921) 출근","(주행동시간량_922) 퇴근"
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,30
11,,3,3,0,30
11,,3,3,10,20
11,,3,3,10,20
11,,3,3,10,20
11,,3,3,20,0
11,,3,3,20,0
11,,3,3,20,0
11,,3,3,20,10
11,,3,3,20,20
11,,3,3,20,40
11,,3,3,20,40
11,,3,3,30,10
11,,3,3,30,10
11,,3,3,30,10
11,,3,3,30,30
11,,3,3,30,30
11,,3,3,30,30
11,,3,3,30,30
11,,3,3,30,30
11,,3,3,30,30
11,,3,3,40,10
11,,3,3,40,30
11,,3,3,40,60
11,,3,3,40,60
11,,3,3,40,60
11,,3,3,50,30
11,,3,3,50,60
11,,3,3,60,0
11,,3,3,60,60
11,,3,3,60,60
11,,3,3,60,60
11,,3,3,60,60
11,,3,3,60,70
11,,3,3,70,60
11,,3,3,70,60
11,,3,3,70,60
11,,3,3,70,70
11,,3,3,80,30
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,4,0,0
11,,3,5,0,0
11,,3,5,0,0
11,,3,5,0,0
11,,3,5,30,20
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,0,0
11,,4,1,120,80
11,,4,1,20,30
11,,4,1,20,30
11,,4,1,30,20
11,,4,1,40,30
11,,4,1,40,60
11,,4,1,60,0
11,,4,1,60,60
11,,4,1,90,70
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,0,0
11,,4,2,20,10
11,,4,2,30,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,0,0
11,,4,3,80,50
11,,4,4,0,0
11,,4,4,0,0
11,,4,4,0,0
11,,4,4,20,20
11,,4,4,50,40
11,,4,4,70,30
11,,4,5,0,0
11,,4,5,0,0
11,1,1,1,0,0
11,1,1,1,0,0
11,1,1,2,0,0
11,1,1,2,0,0
11,1,1,2,30,20
11,1,1,2,30,30
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,0,0
11,1,1,3,10,20
11,1,1,3,10,20
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,0,0
11,1,1,4,30,30
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,0,0
11,1,1,5,40,40
11,1,1,5,50,20
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,0
11,1,2,1,0,70
11,1,2,1,10,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,0
11,1,2,2,0,30
11,1,2,2,10,20
11,1,2,2,10,20
11,1,2,2,20,30
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,0,0
11,1,2,3,10,10
11,1,2,3,10,30
11,1,2,3,10,30
11,1,2,3,10,30
11,1,2,3,20,20
11,1,2,3,20,20
11,1,2,3,20,30
11,1,2,3,30,30
11,1,2,3,40,50
11,1,2,3,40,60
11,1,2,3,40,70
11,1,2,3,50,50
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,0,0
11,1,2,4,30,30
11,1,2,4,40,20
11,1,2,4,50,10
11,1,2,4,50,10
11,1,2,5,10,50
11,1,2,5,50,30
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,1,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,0,0
11,1,3,2,10,0
11,1,3,2,10,10
11,1,3,2,10,10
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,0,0
11,1,3,3,10,10
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,4,0,0
11,1,3,5,0,0
11,1,3,5,0,0
11,1,3,5,0,0
11,1,3,5,0,0
11,1,4,1,0,0
11,1,4,1,0,0
11,1,4,1,0,0
11,1,4,1,0,0
11,1,4,1,0,0
11,1,4,1,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,2,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,3,0,0
11,1,4,4,0,0
11,1,4,4,0,0
11,1,4,5,0,0
11,1,4,5,0,0
11,10,1,1,0,0
11,10,1,1,0,0
11,10,1,1,0,0
11,10,1,1,40,70
11,10,1,2,0,0
11,10,1,2,0,0
11,10,1,2,30,10
11,10,1,2,30,30
11,10,1,2,40,0
11,10,1,2,50,50
11,10,1,2,60,40
11,10,1,2,60,60
11,10,1,2,60,60
11,10,1,2,70,110
11,10,1,3,0,0
11,10,1,3,0,0
11,10,1,3,0,0
11,10,1,3,0,0
11,10,1,3,10,10
11,10,1,3,40,40
11,10,1,4,0,0
11,10,1,4,0,60
11,10,1,4,60,0
11,10,1,4,60,80
11,10,2,1,0,0
11,10,2,1,0,0
11,10,2,1,40,50
11,10,2,1,40,50
11,10,2,1,70,60
11,10,2,1,70,80
11,10,2,2,0,0
11,10,2,2,0,0
11,10,2,2,0,0
11,10,2,2,0,0
11,10,2,2,0,0
11,10,2,2,0,0
11,10,2,2,0,0
11,10,2,2,0,50
11,10,2,2,10,10
11,10,2,2,20,30
11,10,2,2,40,0
11,10,2,2,50,0
11,10,2,2,50,50
11,10,2,2,50,50
11,10,2,2,60,0
11,10,2,2,60,10
11,10,2,2,60,100
11,10,2,2,60,60
11,10,2,2,60,60
11,10,2,2,70,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,0
11,10,2,3,0,180
11,10,2,3,0,20
11,10,2,3,0,50
11,10,2,3,20,30
11,10,2,3,20,40
11,10,2,3,30,0
11,10,2,3,30,60
11,10,2,3,50,40
11,10,2,3,60,30
11,10,2,3,70,10
11,10,2,3,70,70
11,10,3,1,0,0
11,10,3,1,0,0
11,10,3,1,0,0
11,10,3,1,0,0
11,10,3,1,20,20
11,10,3,1,20,20
11,10,3,1,50,60
11,10,3,1,50,60
11,10,3,2,0,0
11,10,3,2,0,0
11,10,3,2,0,0
11,10,3,2,0,0
11,10,3,2,20,30
11,10,3,2,20,50
11,10,3,2,70,0
11,10,3,2,70,60
11,10,3,3,0,0
11,10,3,3,0,0
11,10,4,2,0,0
11,10,4,2,0,0
11,11,1,1,0,0
11,11,1,1,0,0
11,11,1,1,0,0
11,11,1,1,0,0
11,11,1,1,20,20
11,11,1,1,20,20
11,11,1,1,30,50
11,11,1,1,50,10
11,11,1,1,50,50
11,11,1,1,50,50
11,11,1,1,50,50
11,11,1,1,60,40
11,11,1,1,60,40
11,11,1,1,60,60
11,11,1,1,80,90
11,11,1,1,80,90
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,0,0
11,11,1,2,20,0
11,11,1,2,20,20
11,11,1,2,20,20
11,11,1,2,20,30
11,11,1,2,20,40
11,11,1,2,30,0
11,11,1,2,30,100
11,11,1,2,40,0
11,11,1,2,40,10
11,11,1,2,40,50
11,11,1,2,40,60
11,11,1,2,50,40
11,11,1,2,50,50
11,11,1,2,60,10
11,11,1,2,60,20
11,11,1,2,60,30
11,11,1,2,60,60
11,11,1,2,60,60
11,11,1,2,60,70
11,11,1,2,60,80
11,11,1,2,60,80
11,11,1,2,70,50
11,11,1,2,70,60
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,0,0
11,11,1,3,20,20
11,11,1,3,40,30
11,11,1,3,50,70
11,11,1,3,60,60
11,11,1,3,60,60
11,11,1,3,60,60
11,11,1,3,60,80
11,11,1,3,70,10
11,11,1,4,0,0
11,11,1,4,0,0
11,11,1,4,10,20
11,11,1,4,20,20
11,11,1,4,60,60
11,11,1,4,60,60
11,11,1,5,0,0
11,11,1,5,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,0,0
11,11,2,1,10,40
11,11,2,1,120,90
11,11,2,1,20,30
11,11,2,1,30,10
11,11,2,1,40,40
11,11,2,1,40,60
11,11,2,1,50,60
11,11,2,1,50,90
11,11,2,1,60,0
11,11,2,1,60,60
11,11,2,1,60,60
11,11,2,1,60,90
11,11,2,1,70,70
11,11,2,1,80,100
11,11,2,1,80,110
11,11,2,1,80,90
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,0
11,11,2,2,0,30
11,11,2,2,0,60
11,11,2,2,10,20
11,11,2,2,10,60
11,11,2,2,100,100
11,11,2,2,100,100
11,11,2,2,100,120
11,11,2,2,100,120
11,11,2,2,100,120
11,11,2,2,20,20
11,11,2,2,20,20
11,11,2,2,20,40
11,11,2,2,30,0
11,11,2,2,30,30
11,11,2,2,30,30
11,11,2,2,30,30
11,11,2,2,30,60
11,11,2,2,40,40
11,11,2,2,40,50
11,11,2,2,50,60
11,11,2,2,60,50
11,11,2,2,60,50
11,11,2,2,60,60
11,11,2,2,60,60
11,11,2,2,60,60
11,11,2,2,60,70
11,11,2,2,60,80
11,11,2,2,70,30
11,11,2,2,70,70
11,11,2,2,70,70
11,11,2,2,80,0
11,11,2,2,80,70
11,11,2,2,80,90
11,11,2,2,90,100
11,11,2,2,90,40
11,11,2,2,90,60
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,0
11,11,2,3,0,40
11,11,2,3,110,130
11,11,2,3,160,40
11,11,2,3,20,0
11,11,2,3,20,100
11,11,2,3,20,20
11,11,2,3,20,40
11,11,2,3,30,0
11,11,2,3,30,50
11,11,2,3,60,40
11,11,2,3,60,50
11,11,2,3,60,50
11,11,2,3,60,50
11,11,2,3,60,60
11,11,2,3,60,60
11,11,2,3,60,80
11,11,2,3,70,70
11,11,2,3,70,70
11,11,2,3,80,80
11,11,2,4,0,0
11,11,2,4,0,10
11,11,2,4,20,10
11,11,2,4,20,20
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,0,0
11,11,3,1,20,60
11,11,3,1,20,70
11,11,3,1,50,30
11,11,3,1,50,30
11,11,3,1,80,70
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,0,0
11,11,3,2,40,50
11,11,3,2,50,50
11,11,3,2,50,50
11,11,3,2,60,60
11,11,3,2,60,60
11,11,3,2,60,80
11,11,3,2,70,90
11,11,3,2,90,110
11,11,3,3,0,0
11,11,3,3,0,0
11,11,3,3,0,0
11,11,3,3,0,0
11,11,3,3,0,0
11,11,3,3,30,40
11,11,3,3,40,60
11,11,3,3,50,100
11,11,3,3,60,40
11,11,3,3,70,110
11,11,3,4,20,40
11,11,3,4,50,60
11,11,4,1,0,0
11,11,4,1,0,0
11,11,4,1,0,0
11,11,4,1,0,0
11,11,4,2,0,0
11,11,4,2,0,0
11,2,1,2,0,0
11,2,1,2,10,20
11,2,1,2,20,10
11,2,1,2,20,20
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,0,0
11,2,1,3,110,110
11,2,1,3,30,10
11,2,1,3,30,30
11,2,1,3,30,30
11,2,1,3,30,30
11,2,1,3,40,50
11,2,1,3,40,50
11,2,1,3,40,60
11,2,1,3,50,60
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,0,0
11,2,1,4,10,10
11,2,1,4,150,110
11,2,1,4,20,20
11,2,1,4,20,20
11,2,1,4,30,20
11,2,1,4,30,30
11,2,1,4,70,20
11,2,1,4,70,50
11,2,1,5,0,0
11,2,1,5,0,0
11,2,1,5,0,0
11,2,1,5,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,0,0
11,2,2,1,20,0
11,2,2,1,20,0
11,2,2,1,20,10
11,2,2,1,30,0
11,2,2,1,30,10
11,2,2,1,30,30
11,2,2,1,40,40
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,0,0
11,2,2,2,10,10
11,2,2,2,20,0
11,2,2,2,20,0
11,2,2,2,20,20
11,2,2,2,40,20
11,2,2,2,40,30
11,2,2,2,40,40
11,2,2,2,50,30
11,2,2,2,60,0
11,2,2,2,60,30
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,0,0
11,2,2,3,140,140
11,2,2,3,20,10
11,2,2,3,20,20
11,2,2,3,20,20
11,2,2,3,30,20
11,2,2,3,30,30
11,2,2,3,30,30
11,2,2,3,30,30
11,2,2,3,30,30
11,2,2,3,30,30
11,2,2,3,30,50
11,2,2,3,30,60
11,2,2,3,40,30
11,2,2,3,40,30
11,2,2,3,40,40
11,2,2,3,40,40
11,2,2,3,50,50
11,2,2,3,50,50
11,2,2,3,60,0
11,2,2,3,60,100
11,2,2,3,60,50
11,2,2,3,60,60
11,2,2,3,60,70
11,2,2,3,70,70
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,0,0
11,2,2,4,10,0
11,2,2,4,10,0
11,2,2,4,10,10
11,2,2,4,20,10
11,2,2,4,20,30
11,2,2,4,20,30
11,2,2,4,30,30
11,2,2,4,40,120
11,2,2,4,50,10
11,2,2,4,70,50
11,2,2,4,70,60
11,2,2,5,0,0
11,2,2,5,0,0
11,2,2,5,0,0
11,2,2,5,0,0
